,owner,brand,price,kms_driven,age,power
8320,Second Owner,Royal Enfield,90000.0,26000.0,31.0,350.0
8321,First Owner,Bajaj,45400.0,21000.0,4.0,135.0
8322,First Owner,TVS,75000.0,17617.0,4.0,200.0
8323,First Owner,Bajaj,40000.0,23156.0,5.0,150.0
8324,First Owner,TVS,80000.0,11982.0,4.0,200.0
8325,First Owner,Yamaha,91000.0,7456.0,4.0,150.0
8326,Second Owner,Bajaj,26000.0,36631.0,9.0,150.0
8327,Second Owner,Bajaj,38000.0,31927.0,9.0,220.0
8328,Second Owner,Royal Enfield,75000.0,27000.0,7.0,350.0
8329,First Owner,Honda,65000.0,18494.0,4.0,150.0
8330,First Owner,Royal Enfield,110000.0,18120.0,5.0,350.0
8331,First Owner,Bajaj,21000.0,46093.0,9.0,100.0
8332,First Owner,Bajaj,55000.0,5000.0,8.0,220.0
8333,First Owner,KTM,195000.0,850.0,2.0,200.0
8334,First Owner,Bajaj,100000.0,17540.0,4.0,200.0
8335,First Owner,Bajaj,72000.0,3162.0,2.0,150.0
8336,First Owner,KTM,130000.0,29000.0,6.0,200.0
8337,First Owner,Yamaha,52000.0,21200.0,10.0,150.0
8338,Third Owner,Hero,28000.0,27893.0,8.0,223.0
8339,First Owner,Bajaj,32000.0,41972.0,10.0,125.0
8340,First Owner,Bajaj,35000.0,39468.0,9.0,135.0
8341,First Owner,TVS,65000.0,18070.0,4.0,180.0
8342,Second Owner,Honda,76000.0,16025.0,9.0,250.0
8343,First Owner,Royal Enfield,107100.0,37000.0,6.0,350.0
8344,First Owner,KTM,135000.0,25000.0,5.0,200.0
8345,First Owner,Royal Enfield,113000.0,286055.0,5.0,350.0
8346,First Owner,TVS,21000.0,40700.0,6.0,110.0
8347,First Owner,Hero,22000.0,18000.0,11.0,100.0
8348,First Owner,Bajaj,48900.0,16500.0,6.0,150.0
8349,First Owner,Bajaj,35000.0,74183.0,9.0,220.0
8350,First Owner,Hero,94000.0,6069.0,3.0,200.0
8351,First Owner,KTM,199000.0,3635.0,4.0,390.0
8352,First Owner,Bajaj,15000.0,69619.0,13.0,100.0
8353,First Owner,Royal Enfield,100000.0,14500.0,5.0,350.0
8354,First Owner,Bajaj,50000.0,12859.0,6.0,150.0
8355,First Owner,Hero,35000.0,10234.0,4.0,100.0
8356,First Owner,Bajaj,115000.0,4615.0,3.0,200.0
8357,First Owner,Honda,30000.0,22167.0,10.0,110.0
8358,First Owner,KTM,120000.0,11446.0,5.0,200.0
8359,First Owner,Suzuki,45000.0,32893.0,6.0,150.0
8360,First Owner,Bajaj,24000.0,51503.0,8.0,180.0
8361,First Owner,Harley-Davidson,588200.0,3450.0,3.0,750.0
8362,First Owner,Mahindra,140000.0,35000.0,5.0,300.0
8363,First Owner,Bajaj,37000.0,18695.0,5.0,150.0
8364,First Owner,Royal Enfield,92000.0,24707.0,6.0,350.0
8365,First Owner,Royal Enfield,110000.0,194992.0,11.0,500.0
8366,First Owner,Royal Enfield,195000.0,1401.0,3.0,500.0
8367,First Owner,Royal Enfield,90000.0,9902.0,7.0,350.0
8368,First Owner,Honda,35000.0,35000.0,8.0,150.0
8369,First Owner,Harley-Davidson,700000.0,10334.0,5.0,883.0
8370,First Owner,Hyosung,256000.0,5823.0,4.0,250.0
8371,First Owner,Honda,73000.0,12464.0,4.0,160.0
8372,First Owner,Bajaj,80000.0,15500.0,3.0,220.0
8373,First Owner,Hyosung,220000.0,1884.0,5.0,250.0
8374,First Owner,Royal Enfield,116600.0,50000.0,7.0,500.0
8375,First Owner,Bajaj,60000.0,16971.0,5.0,220.0
8376,Second Owner,Bajaj,120601.0,19631.0,4.0,400.0
8377,First Owner,Suzuki,70000.0,7500.0,5.0,150.0
8378,First Owner,Yamaha,131000.0,14379.0,3.0,150.0
8379,First Owner,Yamaha,58000.0,21853.0,7.0,150.0
8380,First Owner,Hero,15000.0,35000.0,13.0,100.0
8381,First Owner,Suzuki,70000.0,12679.0,3.0,150.0
8382,First Owner,Bajaj,13000.0,24780.0,14.0,150.0
8383,First Owner,TVS,33000.0,20210.0,8.0,110.0
8384,First Owner,TVS,110000.0,6000.0,3.0,200.0
8385,First Owner,Hero,46000.0,16298.0,4.0,100.0
8386,First Owner,Bajaj,55000.0,18496.0,5.0,220.0
8387,First Owner,Royal Enfield,75000.0,30687.0,14.0,350.0
8388,First Owner,Suzuki,70000.0,6740.0,4.0,150.0
8389,First Owner,Bajaj,36000.0,574.0,8.0,220.0
8390,Second Owner,Royal Enfield,75000.0,17924.0,11.0,500.0
8391,First Owner,Hero,90000.0,10000.0,7.0,223.0
8392,First Owner,Yamaha,28000.0,23452.0,11.0,150.0
8393,First Owner,Bajaj,24500.0,58699.0,8.0,135.0
8394,First Owner,Bajaj,20000.0,20000.0,11.0,135.0
8395,First Owner,TVS,12000.0,45000.0,15.0,150.0
8396,Third Owner,Royal Enfield,150000.0,17000.0,4.0,500.0
8397,First Owner,Yamaha,45000.0,18742.0,6.0,150.0
8398,First Owner,Honda,43000.0,42837.0,8.0,150.0
8399,First Owner,Yamaha,55000.0,27000.0,9.0,150.0
8400,First Owner,Hero,11900.0,34968.0,14.0,150.0
8401,First Owner,Kawasaki,1100000.0,6000.0,7.0,1000.0
8402,Second Owner,Bajaj,22000.0,30000.0,4.0,100.0
8403,First Owner,Yamaha,45000.0,32035.0,10.0,150.0
8404,First Owner,Royal Enfield,119999.0,28916.0,5.0,350.0
8405,First Owner,Bajaj,99735.0,20946.0,4.0,200.0
8406,First Owner,Yamaha,76000.0,11424.0,5.0,150.0
8407,First Owner,Honda,23000.0,57682.0,8.0,125.0
8408,First Owner,Honda,59000.0,7345.0,4.0,160.0
8409,First Owner,Royal Enfield,120000.0,3626.0,4.0,350.0
8410,First Owner,TVS,70000.0,19500.0,5.0,180.0
8411,First Owner,KTM,140000.0,10800.0,6.0,390.0
8412,First Owner,Honda,23000.0,27594.0,9.0,125.0
8413,First Owner,Hero,45000.0,31116.0,8.0,125.0
8414,Third Owner,Hero,12500.0,70403.0,15.0,100.0
8415,First Owner,Yamaha,55000.0,29500.0,6.0,150.0
8416,First Owner,Bajaj,55000.0,4900.0,7.0,220.0
8417,Second Owner,KTM,115000.0,23000.0,5.0,390.0
8418,First Owner,Royal Enfield,105000.0,9240.0,7.0,350.0
8419,First Owner,Hero,20000.0,37501.0,9.0,100.0
8420,First Owner,Bajaj,50001.0,9150.0,9.0,220.0
8421,First Owner,Hero,35000.0,23000.0,7.0,100.0
8422,First Owner,Royal Enfield,145000.0,10300.0,4.0,350.0
8423,First Owner,TVS,42900.0,5000.0,3.0,100.0
8424,First Owner,Hero,25000.0,26000.0,9.0,100.0
8425,First Owner,Honda,13000.0,37887.0,13.0,125.0
8426,First Owner,Bajaj,95000.0,26000.0,6.0,200.0
8427,First Owner,Hero,42000.0,16500.0,6.0,100.0
8428,First Owner,Bajaj,23000.0,39000.0,11.0,125.0
8429,First Owner,Bajaj,65000.0,23000.0,5.0,150.0
8432,First Owner,Bajaj,84300.0,9900.0,4.0,200.0
8433,First Owner,Royal Enfield,92000.0,16499.0,4.0,350.0
8434,First Owner,Royal Enfield,85000.0,38000.0,9.0,350.0
8435,First Owner,Honda,30000.0,47293.0,5.0,125.0
8436,First Owner,Royal Enfield,105000.0,20000.0,4.0,350.0
8437,First Owner,Hero,18000.0,3869.0,16.0,100.0
8438,First Owner,Benelli,260000.0,11000.0,4.0,300.0
8439,First Owner,Honda,61000.0,16000.0,3.0,160.0
8440,First Owner,Bajaj,70000.0,13500.0,4.0,200.0
8441,First Owner,Hero,20000.0,150000.0,16.0,100.0
8442,First Owner,Suzuki,56000.0,6876.0,6.0,150.0
8443,Second Owner,Honda,30000.0,49000.0,8.0,125.0
8444,Third Owner,Bajaj,20500.0,51630.0,11.0,135.0
8445,First Owner,Hyosung,211000.0,5806.0,6.0,250.0
8446,First Owner,Harley-Davidson,406600.0,10196.0,5.0,750.0
8447,Second Owner,Yamaha,45000.0,26200.0,8.0,150.0
8448,First Owner,Honda,75500.0,12400.0,3.0,160.0
8449,First Owner,Yamaha,58000.0,18127.0,10.0,150.0
8450,First Owner,Honda,25000.0,46583.0,12.0,150.0
8451,First Owner,Bajaj,80000.0,18474.0,6.0,200.0
8452,First Owner,Royal Enfield,93000.0,20436.0,6.0,350.0
8453,First Owner,Yamaha,90000.0,14060.0,4.0,150.0
8454,First Owner,Harley-Davidson,780000.0,13000.0,4.0,1200.0
8455,First Owner,Royal Enfield,125000.0,5264.0,7.0,500.0
8456,First Owner,Bajaj,20000.0,16000.0,11.0,100.0
8457,First Owner,Royal Enfield,124000.0,6154.0,4.0,350.0
8458,First Owner,Hero,15000.0,34000.0,20.0,100.0
8459,First Owner,Bajaj,22000.0,13000.0,10.0,135.0
8460,First Owner,Hero,17000.0,20102.0,16.0,100.0
8461,First Owner,Royal Enfield,160000.0,8000.0,5.0,500.0
8462,First Owner,Bajaj,22000.0,25000.0,12.0,135.0
8463,First Owner,Royal Enfield,90000.0,32000.0,8.0,350.0
8464,First Owner,Hero,20000.0,18000.0,9.0,150.0
8465,First Owner,Hero,25000.0,42777.0,6.0,100.0
8466,First Owner,Honda,50000.0,7289.0,3.0,110.0
8467,First Owner,Bajaj,44000.0,10455.0,5.0,150.0
8468,First Owner,Bajaj,28000.0,69189.0,10.0,180.0
8469,First Owner,Hero,23000.0,9145.0,18.0,100.0
8470,First Owner,Yamaha,25000.0,65000.0,12.0,150.0
8471,First Owner,Hero,18000.0,22824.0,8.0,100.0
8472,First Owner,Bajaj,70000.0,8000.0,5.0,220.0
8473,First Owner,Honda,87000.0,140.0,3.0,160.0
8474,First Owner,Bajaj,10000.0,64955.0,15.0,150.0
8475,First Owner,Royal Enfield,45000.0,45710.0,16.0,350.0
8476,First Owner,TVS,26000.0,61041.0,10.0,180.0
8477,First Owner,KTM,175000.0,6344.0,3.0,200.0
8478,First Owner,Royal Enfield,120000.0,8827.0,5.0,500.0
8479,First Owner,Hero,12000.0,45000.0,13.0,100.0
8480,First Owner,Royal Enfield,125000.0,19500.0,5.0,500.0
8481,First Owner,Hero,27500.0,40000.0,5.0,100.0
8482,First Owner,Royal Enfield,140000.0,12739.0,3.0,350.0
8483,First Owner,Hero,30000.0,43984.0,10.0,150.0
8484,First Owner,Honda,36000.0,13532.0,9.0,150.0
8485,First Owner,Honda,55000.0,40870.0,4.0,150.0
8487,First Owner,Suzuki,98102.0,10923.0,3.0,150.0
8488,First Owner,Bajaj,38000.0,20765.0,9.0,200.0
8502,Second Owner,TVS,220000.0,2402.0,3.0,310.0
8504,First Owner,Kawasaki,180000.0,13000.0,6.0,250.0
8505,First Owner,Harley-Davidson,360000.0,63000.0,9.0,883.0
8506,First Owner,Royal Enfield,110000.0,29639.0,5.0,350.0
8507,First Owner,Royal Enfield,135000.0,23688.0,3.0,350.0
8508,First Owner,Royal Enfield,75000.0,51319.0,18.0,350.0
8509,First Owner,Yamaha,132000.0,579.0,2.0,150.0
8510,First Owner,BMW,330000.0,4241.0,3.0,310.0
8511,First Owner,Bajaj,40085.0,9500.0,5.0,150.0
8512,First Owner,Hero,32713.0,43500.0,12.0,223.0
8513,First Owner,Harley-Davidson,550000.0,4764.0,5.0,883.0
8514,First Owner,Bajaj,74000.0,3000.0,3.0,220.0
8515,First Owner,TVS,31160.0,12200.0,4.0,110.0
8516,First Owner,Royal Enfield,100000.0,10136.0,6.0,350.0
8517,First Owner,Yamaha,16000.0,24519.0,9.0,110.0
8518,First Owner,Bajaj,17998.0,34879.0,10.0,125.0
8519,First Owner,Bajaj,45000.0,25805.0,5.0,150.0
8520,First Owner,Hero,16000.0,27000.0,16.0,100.0
8521,First Owner,Bajaj,19500.0,20000.0,13.0,135.0
8522,First Owner,Hero,20000.0,20328.0,12.0,125.0
8523,First Owner,Hero,35000.0,20645.0,8.0,150.0
8524,First Owner,Bajaj,65000.0,13000.0,8.0,200.0
8525,First Owner,Hero,20000.0,36000.0,14.0,223.0
8526,First Owner,Royal Enfield,100000.0,13265.0,4.0,350.0
8527,First Owner,Bajaj,16600.0,8321.0,12.0,150.0
8528,First Owner,Bajaj,22000.0,33256.0,12.0,150.0
8529,First Owner,Bajaj,20000.0,30000.0,11.0,110.0
8530,First Owner,TVS,18000.0,41160.0,14.0,150.0
8531,First Owner,Hero,85000.0,40.0,2.0,200.0
8532,First Owner,Bajaj,70000.0,2200.0,6.0,220.0
8533,First Owner,TVS,20000.0,3712.0,9.0,110.0
8534,First Owner,TVS,60000.0,13608.0,5.0,180.0
8535,First Owner,Bajaj,48500.0,37000.0,5.0,150.0
8540,First Owner,Hero,41000.0,24000.0,9.0,150.0
8541,First Owner,Bajaj,25000.0,19225.0,6.0,100.0
8542,First Owner,Yamaha,30500.0,37000.0,12.0,150.0
8543,First Owner,Yamaha,66000.0,27942.0,8.0,150.0
8544,First Owner,Yamaha,36000.0,32231.0,9.0,150.0
8545,First Owner,Yamaha,29500.0,54000.0,11.0,150.0
8546,First Owner,Kawasaki,230000.0,9000.0,7.0,300.0
8547,First Owner,Bajaj,55000.0,12500.0,5.0,220.0
8548,First Owner,Royal Enfield,105900.0,29700.0,6.0,350.0
8549,First Owner,KTM,150100.0,22000.0,6.0,390.0
8550,First Owner,Honda,16000.0,80981.0,12.0,125.0
8551,Third Owner,Hero,32000.0,68543.0,15.0,100.0
8552,Third Owner,Honda,27000.0,89454.0,17.0,125.0
8553,First Owner,Bajaj,15000.0,72367.0,15.0,180.0
8554,First Owner,Hero,32000.0,17659.0,9.0,223.0
8555,First Owner,Bajaj,115000.0,23931.0,4.0,400.0
8556,First Owner,Bajaj,79900.0,8347.0,4.0,200.0
8557,First Owner,Honda,50000.0,40500.0,5.0,160.0
8558,First Owner,Bajaj,27500.0,40000.0,9.0,220.0
8559,First Owner,Hero,35000.0,4750.0,9.0,150.0
8560,First Owner,Hero,18000.0,30000.0,15.0,100.0
8561,First Owner,KTM,190000.0,4500.0,5.0,390.0
8562,First Owner,TVS,46000.0,9235.0,3.0,110.0
8563,First Owner,Royal Enfield,101001.0,28000.0,8.0,500.0
8564,First Owner,Royal Enfield,80000.0,28097.0,10.0,350.0
8565,First Owner,Royal Enfield,75000.0,22805.0,8.0,350.0
8566,First Owner,Royal Enfield,65000.0,39838.0,20.0,350.0
8567,First Owner,Bajaj,40000.0,8713.0,5.0,135.0
8568,First Owner,Bajaj,100000.0,17652.0,5.0,200.0
8569,First Owner,Royal Enfield,140000.0,400.0,4.0,350.0
8570,First Owner,Hyosung,281000.0,12000.0,7.0,650.0
8571,Second Owner,Hero,50000.0,658.0,4.0,223.0
8572,First Owner,Hero,72000.0,50.0,4.0,150.0
8573,First Owner,Harley-Davidson,450000.0,2000.0,5.0,750.0
8574,First Owner,Bajaj,28000.0,27555.0,6.0,125.0
8575,First Owner,Bajaj,62000.0,16030.0,5.0,150.0
8576,First Owner,Kawasaki,459877.0,12118.0,4.0,650.0
8577,First Owner,Royal Enfield,130000.0,12000.0,12.0,350.0
8578,First Owner,KTM,104000.0,16800.0,6.0,200.0
8579,Second Owner,Hero,16580.0,62000.0,15.0,125.0
8580,First Owner,Mahindra,25500.0,37827.0,6.0,110.0
8581,Second Owner,Hero,12999.0,30000.0,13.0,100.0
8582,First Owner,Royal Enfield,149000.0,2000.0,6.0,500.0
8583,First Owner,TVS,16000.0,19081.0,12.0,110.0
8584,First Owner,Yamaha,28000.0,31586.0,8.0,150.0
8585,First Owner,Bajaj,51200.0,19000.0,7.0,220.0
8586,First Owner,Bajaj,50000.0,30000.0,7.0,220.0
8587,First Owner,Royal Enfield,127300.0,1400.0,5.0,350.0
8588,First Owner,Honda,20000.0,25000.0,7.0,125.0
8589,First Owner,Royal Enfield,134100.0,2750.0,4.0,350.0
8590,First Owner,Yamaha,235000.0,3943.0,5.0,320.0
8591,First Owner,Yamaha,1450000.0,340.0,3.0,1000.0
8592,First Owner,Bajaj,157400.0,9500.0,3.0,400.0
8595,First Owner,Royal Enfield,95783.0,12975.0,6.0,350.0
8596,First Owner,Royal Enfield,90000.0,14300.0,7.0,350.0
8597,First Owner,Royal Enfield,90000.0,10000.0,3.0,350.0
8598,First Owner,Bajaj,120000.0,3689.0,4.0,200.0
8599,First Owner,Honda,55000.0,3000.0,4.0,125.0
8600,First Owner,Honda,55000.0,15200.0,6.0,160.0
8601,First Owner,Bajaj,85000.0,32894.0,5.0,220.0
8602,First Owner,Bajaj,22000.0,44944.0,9.0,100.0
8603,Second Owner,Royal Enfield,80000.0,17000.0,8.0,350.0
8604,First Owner,Royal Enfield,161793.0,2330.0,4.0,500.0
8605,First Owner,Royal Enfield,131500.0,4200.0,4.0,350.0
8606,First Owner,KTM,250430.0,4300.0,3.0,390.0
8607,First Owner,Yamaha,200000.0,10600.0,5.0,320.0
8608,First Owner,Mahindra,125000.0,5757.0,5.0,300.0
8609,First Owner,Yamaha,64000.0,5812.0,5.0,150.0
8610,First Owner,Hero,43000.0,70000.0,11.0,223.0
8611,First Owner,Royal Enfield,125000.0,20986.0,4.0,350.0
8612,Second Owner,Bajaj,40000.0,40000.0,9.0,150.0
8613,Second Owner,Bajaj,35500.0,11000.0,6.0,150.0
8614,Third Owner,Bajaj,34500.0,22000.0,7.0,220.0
8615,First Owner,Bajaj,83000.0,5000.0,3.0,220.0
8616,First Owner,Hero,20000.0,2562.0,10.0,100.0
8617,First Owner,Hero,39000.0,16000.0,6.0,100.0
8618,First Owner,Bajaj,17000.0,21243.0,14.0,135.0
8619,First Owner,Bajaj,40000.0,11500.0,7.0,150.0
8620,First Owner,Yamaha,19000.0,22783.0,10.0,150.0
8621,First Owner,Bajaj,15000.0,28000.0,12.0,180.0
8622,First Owner,Bajaj,56789.0,20000.0,6.0,200.0
8623,Second Owner,Royal Enfield,90000.0,46588.0,7.0,350.0
8624,First Owner,Hero,30000.0,41230.0,10.0,100.0
8625,First Owner,Bajaj,57000.0,23500.0,5.0,150.0
8626,First Owner,Yamaha,45000.0,32800.0,7.0,150.0
8627,Second Owner,Bajaj,23300.0,32000.0,10.0,150.0
8628,First Owner,Royal Enfield,65000.0,40000.0,12.0,500.0
8629,First Owner,Bajaj,21000.0,29057.0,10.0,150.0
8630,First Owner,Yamaha,35000.0,21124.0,6.0,150.0
8631,First Owner,Harley-Davidson,400000.0,7400.0,6.0,750.0
8632,First Owner,Honda,45900.0,40000.0,6.0,160.0
8633,Second Owner,Honda,29000.0,57687.0,9.0,125.0
8634,First Owner,Bajaj,22000.0,42300.0,11.0,150.0
8635,First Owner,Yamaha,21000.0,49309.0,13.0,125.0
8636,First Owner,Yamaha,27500.0,16930.0,8.0,150.0
8637,First Owner,Honda,799000.0,15000.0,11.0,1000.0
8638,First Owner,Royal Enfield,120000.0,28000.0,6.0,500.0
8645,First Owner,KTM,250000.0,2730.0,2.0,390.0
8646,Third Owner,KTM,125000.0,18580.0,6.0,390.0
8649,First Owner,Suzuki,45000.0,48206.0,5.0,150.0
8650,Second Owner,Bajaj,20000.0,34623.0,7.0,180.0
8651,First Owner,Bajaj,53300.0,19853.0,5.0,150.0
8652,First Owner,Honda,22100.0,21500.0,9.0,150.0
8653,First Owner,Honda,80000.0,15550.0,3.0,160.0
8657,First Owner,Bajaj,41000.0,12000.0,4.0,135.0
8658,First Owner,Honda,12000.0,81900.0,16.0,150.0
8659,Second Owner,Royal Enfield,67000.0,40000.0,22.0,350.0
8660,First Owner,KTM,180000.0,6900.0,5.0,390.0
8661,First Owner,KTM,135000.0,8823.0,5.0,390.0
8663,Second Owner,Harley-Davidson,421000.0,2400.0,7.0,883.0
8664,First Owner,Yamaha,16000.0,20000.0,11.0,150.0
8665,First Owner,Hero,30000.0,33000.0,9.0,100.0
8666,First Owner,Bajaj,30000.0,25528.0,7.0,150.0
8667,First Owner,Bajaj,35000.0,27000.0,6.0,150.0
8668,First Owner,Bajaj,35000.0,16695.0,6.0,150.0
8669,First Owner,Bajaj,10000.0,27228.0,16.0,150.0
8670,First Owner,Royal Enfield,100000.0,13190.0,4.0,350.0
8673,First Owner,Bajaj,50000.0,28332.0,8.0,200.0
8674,First Owner,TVS,80000.0,4500.0,4.0,310.0
8675,First Owner,Royal Enfield,120000.0,19000.0,5.0,350.0
8676,Third Owner,Royal Enfield,92000.0,23569.0,7.0,500.0
8677,First Owner,Bajaj,70000.0,28000.0,4.0,200.0
8678,First Owner,Bajaj,49000.0,36065.0,5.0,200.0
8679,First Owner,Hero,40000.0,25049.0,8.0,110.0
8680,First Owner,Royal Enfield,116800.0,17662.0,5.0,350.0
8681,Second Owner,Bajaj,47000.0,17000.0,5.0,150.0
8682,First Owner,Hyosung,120000.0,51791.0,6.0,250.0
8683,First Owner,Bajaj,20000.0,84384.0,13.0,180.0
8684,First Owner,Bajaj,141500.0,4285.0,4.0,400.0
8685,Second Owner,Hero,16800.0,35000.0,13.0,100.0
8686,First Owner,Bajaj,24200.0,30000.0,9.0,150.0
8687,First Owner,Bajaj,19800.0,35000.0,12.0,150.0
8688,First Owner,Bajaj,72000.0,28045.0,5.0,220.0
8689,First Owner,Bajaj,28000.0,109521.0,10.0,150.0
8690,Second Owner,Bajaj,50000.0,23662.0,7.0,200.0
8691,First Owner,Mahindra,120000.0,11786.0,4.0,300.0
8692,First Owner,Hero,31000.0,33548.0,10.0,125.0
8693,First Owner,Yamaha,142000.0,233.0,2.0,250.0
8694,First Owner,Bajaj,35000.0,36273.0,8.0,150.0
8695,First Owner,Hero,22000.0,47470.0,13.0,100.0
8696,First Owner,Yamaha,85000.0,8650.0,6.0,150.0
8697,Second Owner,Bajaj,90000.0,179.0,5.0,200.0
8698,First Owner,Bajaj,55000.0,17157.0,5.0,150.0
8699,First Owner,Bajaj,125000.0,8500.0,5.0,200.0
8700,First Owner,Hero,17500.0,31100.0,15.0,100.0
8701,First Owner,Bajaj,14000.0,30243.0,13.0,100.0
8702,Second Owner,Honda,50000.0,11000.0,5.0,160.0
8703,First Owner,Honda,22000.0,13416.0,17.0,150.0
8704,First Owner,Royal Enfield,125000.0,21000.0,13.0,350.0
8705,First Owner,Yamaha,18000.0,15372.0,10.0,150.0
8706,First Owner,Bajaj,17000.0,39500.0,11.0,135.0
8707,First Owner,TVS,17000.0,28408.0,12.0,150.0
8708,First Owner,Royal Enfield,90000.0,34548.0,7.0,350.0
8709,First Owner,Royal Enfield,83000.0,24800.0,7.0,350.0
8710,First Owner,Bajaj,30000.0,16000.0,11.0,180.0
8711,First Owner,Royal Enfield,125000.0,47757.0,4.0,350.0
8714,First Owner,Honda,51000.0,10800.0,4.0,125.0
8715,First Owner,TVS,17300.0,35000.0,10.0,100.0
8719,First Owner,Royal Enfield,65000.0,28300.0,12.0,350.0
8720,First Owner,Hero,33700.0,15000.0,5.0,100.0
8721,First Owner,Bajaj,85000.0,6500.0,5.0,200.0
8722,First Owner,Bajaj,30000.0,68000.0,9.0,220.0
8728,First Owner,Bajaj,18000.0,46300.0,15.0,150.0
8729,First Owner,Bajaj,20000.0,61991.0,15.0,150.0
8731,First Owner,Bajaj,80000.0,2000.0,4.0,150.0
8732,First Owner,Bajaj,22000.0,41214.0,8.0,150.0
8740,First Owner,Royal Enfield,100000.0,23378.0,5.0,350.0
8741,First Owner,Royal Enfield,135000.0,6850.0,3.0,500.0
8742,Second Owner,Bajaj,95000.0,5000.0,4.0,200.0
8743,First Owner,Hero,19500.0,20493.0,15.0,125.0
8744,First Owner,Bajaj,60000.0,19865.0,4.0,220.0
8745,First Owner,KTM,75000.0,22088.0,8.0,200.0
8746,First Owner,Bajaj,18000.0,23641.0,10.0,135.0
8747,First Owner,Harley-Davidson,650000.0,1900.0,5.0,883.0
8748,First Owner,Honda,33000.0,78000.0,10.0,150.0
8749,First Owner,TVS,52000.0,22000.0,6.0,160.0
8750,First Owner,Royal Enfield,80000.0,56478.0,9.0,350.0
8751,First Owner,Bajaj,55000.0,45000.0,6.0,220.0
8752,First Owner,Royal Enfield,88000.0,6151.0,9.0,350.0
8753,Second Owner,Royal Enfield,99999.0,42303.0,26.0,350.0
8754,First Owner,Bajaj,58600.0,10000.0,5.0,220.0
8755,First Owner,Bajaj,32000.0,39632.0,6.0,150.0
8756,First Owner,Yamaha,47500.0,50000.0,23.0,135.0
8759,First Owner,TVS,74000.0,8667.0,3.0,160.0
8760,First Owner,Yamaha,47500.0,12227.0,6.0,150.0
8761,First Owner,Yamaha,60000.0,13115.0,6.0,150.0
8762,First Owner,Hero,38000.0,35000.0,6.0,100.0
8763,First Owner,Yamaha,90000.0,9780.0,4.0,250.0
8764,First Owner,Hero,35000.0,49000.0,7.0,150.0
8765,First Owner,Hero,32000.0,18000.0,9.0,223.0
8766,First Owner,Royal Enfield,169999.0,11500.0,5.0,500.0
8767,First Owner,Honda,30000.0,23000.0,7.0,125.0
8775,First Owner,Honda,90000.0,8986.0,7.0,250.0
8776,First Owner,Honda,120000.0,3059.0,6.0,250.0
8777,First Owner,Honda,47500.0,12546.0,5.0,125.0
8783,First Owner,Honda,30000.0,80000.0,10.0,150.0
8784,First Owner,Bajaj,84000.0,7380.0,5.0,220.0
8785,First Owner,Bajaj,76900.0,12000.0,5.0,220.0
8786,Second Owner,Bajaj,52000.0,16105.0,5.0,220.0
8787,First Owner,Bajaj,65000.0,10330.0,4.0,220.0
8788,First Owner,Bajaj,24000.0,12714.0,8.0,125.0
8790,First Owner,Royal Enfield,70000.0,33144.0,14.0,350.0
8791,Third Owner,Bajaj,21305.0,60000.0,11.0,220.0
8799,First Owner,TVS,98000.0,4500.0,3.0,200.0
8800,First Owner,Bajaj,40000.0,28000.0,9.0,150.0
8801,First Owner,Yamaha,22500.0,17000.0,13.0,110.0
8802,First Owner,Bajaj,50000.0,22000.0,6.0,200.0
8806,First Owner,Hero,32000.0,60252.0,10.0,150.0
8807,First Owner,Royal Enfield,54000.0,20631.0,12.0,350.0
8808,First Owner,Suzuki,50000.0,35053.0,5.0,150.0
8809,First Owner,Hero,20000.0,43358.0,10.0,100.0
8810,First Owner,Yamaha,25000.0,53575.0,11.0,125.0
8811,First Owner,Royal Enfield,150000.0,6410.0,4.0,350.0
8812,Second Owner,Honda,25000.0,15098.0,9.0,110.0
8813,First Owner,Royal Enfield,130000.0,27370.0,6.0,350.0
8814,First Owner,Honda,23000.0,28795.0,8.0,125.0
8815,Second Owner,Yamaha,52096.0,58870.0,9.0,150.0
8816,Second Owner,Mahindra,32000.0,22580.0,4.0,110.0
8817,First Owner,Bajaj,40000.0,22295.0,8.0,220.0
8818,Second Owner,Royal Enfield,120000.0,32814.0,8.0,500.0
8819,First Owner,Bajaj,18500.0,68000.0,12.0,135.0
8820,First Owner,Bajaj,60000.0,15235.0,5.0,150.0
8821,Second Owner,Yamaha,38000.0,48000.0,9.0,150.0
8822,First Owner,Yamaha,110000.0,8736.0,3.0,150.0
8823,Second Owner,Royal Enfield,105000.0,22253.0,6.0,500.0
8824,Second Owner,Harley-Davidson,400000.0,18000.0,9.0,883.0
8825,First Owner,Royal Enfield,130000.0,18832.0,4.0,350.0
8826,Second Owner,Bajaj,42000.0,13000.0,5.0,180.0
8827,First Owner,Honda,73000.0,17250.0,4.0,160.0
8828,First Owner,Hero,39200.0,12000.0,4.0,110.0
8829,First Owner,TVS,70000.0,23463.0,4.0,200.0
8830,First Owner,Royal Enfield,150000.0,141644.0,11.0,500.0
8831,First Owner,Bajaj,31074.0,49100.0,7.0,150.0
8832,First Owner,Yamaha,20000.0,25000.0,9.0,150.0
8833,First Owner,Royal Enfield,125000.0,14480.0,9.0,500.0
8834,First Owner,Royal Enfield,125000.0,13000.0,6.0,500.0
8835,First Owner,Honda,45000.0,46000.0,6.0,160.0
8836,First Owner,Royal Enfield,170200.0,1000.0,2.0,350.0
8837,First Owner,Bajaj,50000.0,15032.0,8.0,180.0
